date,min,max,median,q1,q3,stdev,count
2020-11-08T00:00:00.000Z,5.7,17.32,10.37,9.1,12,2.124,341
2020-11-09T00:00:00.000Z,3.1,25.1,8.67,6.45,11.4,4.742,285
2020-11-10T00:00:00.000Z,4,28.43,14.82,8.19,17.57,5.75,334
2020-11-11T00:00:00.000Z,9.52,33.17,14.3,12.17,20.5,5.168,346
2020-11-12T00:00:00.000Z,2.7,13.13,5.09,3.77,10.87,3.466,287
2020-11-13T00:00:00.000Z,2,8.69,3.93,3.17,4.63,1.243,313
2020-11-14T00:00:00.000Z,2.4,11.97,4.2,3.57,4.76,1.479,335
2020-11-15T00:00:00.000Z,0.77,18.47,5.04,3.8,6.07,1.88,290
2020-11-16T00:00:00.000Z,0.6,9.5,1.4,1,2,0.938,279
2020-11-17T00:00:00.000Z,1.3,9,3,2.29,4.26,1.402,311
2020-11-18T00:00:00.000Z,2.93,15.6,6.4,5.7,7.9,2.362,366
2020-11-19T00:00:00.000Z,0.5,7.1,2.73,1.67,4.23,1.543,364
2020-11-20T00:00:00.000Z,1,7.4,2.57,1.67,3.3,1.095,365
2020-11-21T00:00:00.000Z,2.43,16.6,7.1,4.42,9.94,3.307,293
2020-11-22T00:00:00.000Z,5.47,56.67,16.43,14.7,18.3,5.208,304
2020-11-23T00:00:00.000Z,2.97,34.53,8.9,7.63,10.3,3.392,271
2020-11-24T00:00:00.000Z,7.7,37.43,20.8,12.3,27,7.97,285
2020-11-25T00:00:00.000Z,9.33,38.2,18.27,13.3,27.87,7.606,295
2020-11-26T00:00:00.000Z,6.83,25.57,13.3,10.1,16.27,3.82,289
2020-11-27T00:00:00.000Z,8.9,20.5,11.6,10.5,12.97,1.715,279
2020-11-28T00:00:00.000Z,7.63,15,10,9.17,10.8,1.172,281
2020-11-29T00:00:00.000Z,7.37,18.6,11.15,9.8,12.83,1.982,286
2020-11-30T00:00:00.000Z,8.86,33,12.9,11.87,14.13,4.308,255
2020-12-01T00:00:00.000Z,1.67,23.43,11,4.73,12.9,4.784,244
2020-12-02T00:00:00.000Z,7.4,50.83,11.1,10.02,11.95,2.814,273
2020-12-03T00:00:00.000Z,5,16.57,8.52,6.59,11.77,2.727,240
2020-12-04T00:00:00.000Z,6.5,15.5,9.43,8.36,10.97,1.889,267
2020-12-05T00:00:00.000Z,1.1,19.32,9.9,8.02,11.53,3.928,255
2020-12-06T00:00:00.000Z,1.17,32.27,4.73,2.67,8,4.053,338
2020-12-07T00:00:00.000Z,0.7,19.37,8.4,3.12,13.39,5.329,280
2020-12-08T00:00:00.000Z,10.97,20.07,15.6,14.22,16.5,1.571,276
2020-12-09T00:00:00.000Z,2.7,17.93,10.77,6.67,13.9,3.994,246
2020-12-10T00:00:00.000Z,5.63,28.2,9.5,8.19,10.67,2.143,254
2020-12-11T00:00:00.000Z,5.09,12.77,8.36,7.37,9.43,1.538,306
2020-12-12T00:00:00.000Z,2.9,11,6.07,5.13,7.35,1.491,309
2020-12-13T00:00:00.000Z,0.5,12.2,2.38,1.43,4.09,1.595,292
2020-12-14T00:00:00.000Z,1.2,14.67,2.97,2.37,4.51,1.558,268
2020-12-15T00:00:00.000Z,1.87,13.73,4.8,3.95,5.9,1.626,296
2020-12-16T00:00:00.000Z,3,21.1,10.83,8.77,12.63,3.004,295
2020-12-17T00:00:00.000Z,5.27,17.82,9.4,8.22,11.2,2.226,269
2020-12-18T00:00:00.000Z,5.23,23.57,8.9,7.23,11.1,2.62,295
2020-12-19T00:00:00.000Z,4.17,26.6,9.69,6.77,12.93,4.32,278
2020-12-20T00:00:00.000Z,6.57,29.3,11.99,9.63,13.7,4.003,294
2020-12-21T00:00:00.000Z,3.07,12.5,7.33,5.63,8.43,2.117,286
2020-12-22T00:00:00.000Z,0.9,12.17,4.3,1.93,8.69,3.585,275
2020-12-23T00:00:00.000Z,0.8,7.77,1.9,1.43,2.62,0.936,293
2020-12-24T00:00:00.000Z,0.4,5.23,0.8,0.6,1.2,0.714,270
2020-12-25T00:00:00.000Z,0.5,8.4,2.31,1.1,3.13,1.386,294
2020-12-26T00:00:00.000Z,1.23,15.4,2.33,2,2.82,1.053,284
2020-12-27T00:00:00.000Z,0.8,5.53,1.97,1.4,2.79,1.046,293
2020-12-28T00:00:00.000Z,0.7,6.1,1.87,1.37,2.43,0.778,200
2020-12-29T00:00:00.000Z,1,9.8,2.12,1.6,2.63,1.158,122
2020-12-30T00:00:00.000Z,0.8,5.9,2,1.53,2.67,1.012,258
2020-12-31T00:00:00.000Z,1.9,48.3,4.53,3.39,6.6,8.156,301
2021-01-01T00:00:00.000Z,3.4,37.9,8.27,6.1,11.2,4.989,295
2021-01-02T00:00:00.000Z,6.07,19.27,9.6,8.6,10.67,1.645,271
2021-01-03T00:00:00.000Z,10.6,104.1,14.2,13.05,15.29,9.89,284
2021-01-04T00:00:00.000Z,8.93,26.73,14.07,12.27,15.99,2.615,280
2021-01-05T00:00:00.000Z,9.63,20.07,13.83,12.57,16,2.357,270
2021-01-06T00:00:00.000Z,8.3,16,11.9,10.5,13.3,1.697,273
2021-01-07T00:00:00.000Z,1.8,16.97,7.57,4.4,9.13,2.963,277
2021-01-08T00:00:00.000Z,2.23,12,6.3,4.9,8.17,2.195,287
2021-01-09T00:00:00.000Z,4,11.93,7.87,6.03,9.47,1.886,289
2021-01-10T00:00:00.000Z,5.8,10.83,7.67,7.1,8.33,0.846,282
2021-01-11T00:00:00.000Z,7.3,16.8,10.33,9.35,11.65,1.805,261
2021-01-12T00:00:00.000Z,0.6,14.23,9.09,3.25,11.45,4.254,272
2021-01-13T00:00:00.000Z,0.5,6.43,1.12,0.8,2.06,0.992,270
2021-01-14T00:00:00.000Z,0.4,11.47,1.4,0.5,4.34,2.868,260
2021-01-15T00:00:00.000Z,3.63,17.5,8.8,6.37,10.9,2.691,287
2021-01-16T00:00:00.000Z,11.4,24.7,17.22,14.67,19.8,3.133,270
2021-01-17T00:00:00.000Z,1.23,25.27,3.43,2.27,12.3,6.738,248
2021-01-18T00:00:00.000Z,1.43,8.23,3.07,2.3,4.26,1.406,242
2021-01-19T00:00:00.000Z,1.12,5.47,2.97,2.3,3.62,0.91,213
2021-01-20T00:00:00.000Z,0.8,30.4,3.3,2.3,4.4,2.267,265
2021-01-21T00:00:00.000Z,0.7,8.33,2.6,1.9,3.1,1.131,244
2021-01-22T00:00:00.000Z,0.4,8.67,1.7,1,2.74,1.723,256
2021-01-23T00:00:00.000Z,0.4,10,1.7,0.5,2.57,1.266,260
2021-01-24T00:00:00.000Z,0.4,6,1.2,0.6,1.8,0.801,280
2021-01-25T00:00:00.000Z,0.4,8.8,0.9,0.62,1.2,0.769,240
2021-01-26T00:00:00.000Z,0.7,8.36,1.77,1.4,2.2,0.777,281
2021-01-27T00:00:00.000Z,0.5,10.43,1.67,1,4,2.603,251
2021-01-28T00:00:00.000Z,0.4,8.19,2.1,0.6,4.73,2.05,286
2021-01-29T00:00:00.000Z,0.4,7.17,0.7,0.6,0.9,1.056,263
2021-01-30T00:00:00.000Z,0.4,8.5,1.03,0.8,2.79,2.176,268
2021-01-31T00:00:00.000Z,1.8,8.1,3.5,2.7,4.87,1.448,277
2021-02-01T00:00:00.000Z,0.5,5.73,1.5,1,2.5,1.162,227
2021-02-02T00:00:00.000Z,0.6,4.13,1.67,1.3,2.04,0.595,229
2021-02-03T00:00:00.000Z,0.5,5.03,1.62,0.7,2.38,1.081,248
2021-02-04T00:00:00.000Z,0.5,5.97,1.8,0.97,2.73,1.138,274
2021-02-05T00:00:00.000Z,2.4,10.1,5.63,4.75,6.72,1.579,240
2021-02-06T00:00:00.000Z,5,22.73,9.8,7.47,15.23,4.276,247
2021-02-07T00:00:00.000Z,0.5,14.47,6.79,0.87,11.3,5.112,240
2021-02-08T00:00:00.000Z,0.6,3.6,1.33,1,1.7,0.619,258
2021-02-09T00:00:00.000Z,1.33,14.4,6.4,4.19,8.65,3.358,244
2021-02-10T00:00:00.000Z,9.73,21.03,16.3,13.23,18.3,2.816,241
2021-02-11T00:00:00.000Z,6.87,21.2,10.89,8.88,12.54,2.796,236
2021-02-12T00:00:00.000Z,3.5,17.43,9.1,7.87,11.87,2.693,275
2021-02-13T00:00:00.000Z,2.77,10.27,5.2,4.03,7.49,1.982,261
2021-02-14T00:00:00.000Z,2.27,15.23,8.14,3.8,10.47,3.899,242
2021-02-15T00:00:00.000Z,2.1,20.83,4.5,3.43,8.33,4.286,246
2021-02-16T00:00:00.000Z,2.52,10.4,5.57,4.8,6.9,1.485,238
2021-02-17T00:00:00.000Z,1.2,7.13,2.73,2.06,4.3,1.357,235
2021-02-18T00:00:00.000Z,1.1,14.43,3.25,2.7,4.07,1.545,266
2021-02-19T00:00:00.000Z,1.9,8.73,3.4,2.87,4,0.987,241
2021-02-20T00:00:00.000Z,1.97,8.5,4.5,3.9,5.2,1.052,251
2021-02-21T00:00:00.000Z,2.7,12.37,6.2,4.8,7.35,1.751,260
2021-02-22T00:00:00.000Z,1.5,12.6,5.87,4.33,8.17,2.585,215
2021-02-23T00:00:00.000Z,2.7,12.2,5.57,4.73,7.07,1.673,230
2021-02-24T00:00:00.000Z,4,19.07,6.5,5.5,8,2.478,237
2021-02-25T00:00:00.000Z,3.7,13.9,7,5.74,7.93,1.632,233
2021-02-26T00:00:00.000Z,2.4,17.57,6.2,3.8,7.75,2.914,229
2021-02-27T00:00:00.000Z,2.77,18.89,5.92,4.37,7.1,2.665,266
2021-02-28T00:00:00.000Z,3.3,14.37,9.09,5.6,11.37,3.076,262
2021-03-01T00:00:00.000Z,10.23,30.47,16.59,13.89,19.22,3.617,240
2021-03-02T00:00:00.000Z,2.63,18.87,9.93,8.24,11.32,2.745,253
2021-03-03T00:00:00.000Z,3,34.77,5.43,4.47,6.77,2.618,233
2021-03-04T00:00:00.000Z,1.57,15.07,7.2,5.85,8.65,2.51,232
2021-03-05T00:00:00.000Z,2,18.89,5.09,3.67,6.3,2.16,254
2021-03-06T00:00:00.000Z,4.4,26.93,8.33,6.6,9.73,2.273,247
2021-03-07T00:00:00.000Z,4.87,24.57,13.67,10.4,16.1,4.285,270
2021-03-08T00:00:00.000Z,4.2,20.67,11.93,10.4,16.77,4.222,250
2021-03-09T00:00:00.000Z,10.1,25.57,14.2,12.37,15.67,2.114,256
2021-03-10T00:00:00.000Z,2.5,21.77,10.4,8.3,16.3,4.749,235
2021-03-11T00:00:00.000Z,0.5,10.13,1.97,0.7,3.1,1.416,244
2021-03-12T00:00:00.000Z,0.4,3.8,0.8,0.65,1.07,0.477,249
2021-03-13T00:00:00.000Z,0.1,3.93,0.6,0.47,0.73,0.406,246
2021-03-14T00:00:00.000Z,0.17,2.47,0.38,0.28,0.5,0.246,245
2021-03-15T00:00:00.000Z,0.2,3.1,0.5,0.3,0.7,0.339,224
2021-03-16T00:00:00.000Z,0.4,2.92,1.02,0.8,1.3,0.364,228
2021-03-17T00:00:00.000Z,0.25,4.34,1.48,0.95,2.16,0.864,257
2021-03-18T00:00:00.000Z,1,3.47,1.92,1.6,2.22,0.482,238
2021-03-19T00:00:00.000Z,0.82,4.2,2.04,1.75,2.29,0.464,242
2021-03-20T00:00:00.000Z,1.1,3.45,1.98,1.67,2.35,0.488,251
2021-03-21T00:00:00.000Z,0.6,3.17,1.7,1.35,1.95,0.463,234
2021-03-22T00:00:00.000Z,1.17,4.3,2.21,1.9,2.6,0.521,236
2021-03-23T00:00:00.000Z,0.7,3.38,1.88,1.55,2.13,0.435,313
2021-03-24T00:00:00.000Z,0.5,3.6,2.15,1.72,2.49,0.608,241
2021-03-25T00:00:00.000Z,0.6,3.67,1.92,1.4,2.38,0.652,227
2021-03-26T00:00:00.000Z,1.12,3.78,2.33,2,2.78,0.518,241
2021-03-27T00:00:00.000Z,0.13,2.2,0.82,0.56,1.23,0.465,249
2021-03-28T00:00:00.000Z,0.5,2.13,1.23,1.02,1.45,0.305,176
2021-03-29T00:00:00.000Z,0.63,2.78,1.48,1.17,1.73,0.386,199
2021-03-30T00:00:00.000Z,0.85,3.88,2,1.63,2.4,0.533,222
2021-03-31T00:00:00.000Z,0.7,3.63,1.77,1.5,2.04,0.503,193
2021-04-01T00:00:00.000Z,0.75,3.03,1.7,1.35,2.09,0.458,176
2021-04-02T00:00:00.000Z,1.4,5.9,2.4,2.02,3.13,1.102,201
2021-04-03T00:00:00.000Z,1,3.88,2.27,1.82,2.67,0.581,208
2021-04-04T00:00:00.000Z,0.7,2.88,1.48,1.25,1.74,0.365,209
2021-04-05T00:00:00.000Z,0.2,2.83,1.3,0.88,1.67,0.537,169
2021-04-06T00:00:00.000Z,0.2,2.15,0.8,0.52,1.05,0.389,240
2021-04-07T00:00:00.000Z,0.2,1.9,0.69,0.55,0.85,0.271,166
2021-04-08T00:00:00.000Z,0.2,1.4,0.7,0.5,0.9,0.262,191
2021-04-09T00:00:00.000Z,0.43,2.7,1.4,1.02,1.7,0.445,190
2021-04-10T00:00:00.000Z,0.32,3.35,1.58,1.35,1.75,0.427,170
2021-04-11T00:00:00.000Z,0.03,3.33,1.45,0.65,1.9,0.703,141
2021-04-12T00:00:00.000Z,0.1,3.88,0.89,0.4,1.48,0.758,130
2021-04-13T00:00:00.000Z,0.82,5.5,2.27,1.91,2.92,0.902,133
2021-04-14T00:00:00.000Z,1,4.3,2.2,1.63,2.88,0.781,134
2021-04-15T00:00:00.000Z,1.3,3.53,2.25,2.08,2.58,0.433,123
2021-04-16T00:00:00.000Z,1.2,3.85,2.42,1.9,2.9,0.591,121
2021-04-17T00:00:00.000Z,1.33,5.3,3.16,2.65,3.72,0.768,146
2021-04-18T00:00:00.000Z,1.88,5.55,3.22,2.8,3.71,0.619,133
2021-04-19T00:00:00.000Z,1.08,4.75,2.54,2,3.24,0.792,129
2021-04-20T00:00:00.000Z,1.4,3.92,2.41,2.14,2.7,0.502,128
2021-04-21T00:00:00.000Z,0.95,4.34,2.13,1.8,2.9,0.734,122
2021-04-22T00:00:00.000Z,1.7,4.45,3.01,2.52,3.58,0.641,118
2021-04-23T00:00:00.000Z,1.2,4.13,2.6,1.98,3.22,0.719,111
2021-04-24T00:00:00.000Z,1.58,4,2.7,2.42,3.03,0.478,127
2021-04-25T00:00:00.000Z,1.6,3.78,2.72,2.47,3.05,0.412,159
2021-04-26T00:00:00.000Z,1.25,3.8,2.69,2.15,3.08,0.595,132
2021-04-27T00:00:00.000Z,2.08,4.65,3.13,2.86,3.5,0.501,129
2021-04-28T00:00:00.000Z,0.2,4.88,2,1.27,3.65,1.349,128
2021-04-29T00:00:00.000Z,0.13,2.17,1.01,0.75,1.4,0.421,118
2021-04-30T00:00:00.000Z,0.8,5.57,2.02,1.44,2.79,0.914,105
2021-05-01T00:00:00.000Z,0.17,6.72,3.7,1.58,4.55,1.832,139
2021-05-02T00:00:00.000Z,0.2,4.07,1.65,0.53,2.21,0.93,133
2021-05-03T00:00:00.000Z,0.93,3.63,2.1,1.8,2.35,0.504,127
2021-05-04T00:00:00.000Z,0.7,2.27,1.27,1.1,1.45,0.289,123
2021-05-05T00:00:00.000Z,0.1,1.55,0.6,0.35,1.02,0.401,122
2021-05-06T00:00:00.000Z,0.1,2.85,0.73,0.43,0.98,0.416,114
2021-05-07T00:00:00.000Z,0.1,1.17,0.42,0.3,0.6,0.241,120
2021-05-08T00:00:00.000Z,0.28,2.13,0.7,0.52,0.93,0.327,127
2021-05-09T00:00:00.000Z,0.2,2.75,1,0.73,1.27,0.437,143
2021-05-10T00:00:00.000Z,0.2,1.85,0.8,0.6,1.17,0.409,133
2021-05-11T00:00:00.000Z,0.1,3.33,0.63,0.3,1.42,0.935,123
2021-05-12T00:00:00.000Z,0.1,2.52,0.75,0.32,1.48,0.644,115
2021-05-13T00:00:00.000Z,0.15,2.92,0.62,0.4,1.55,0.686,144
2021-05-14T00:00:00.000Z,0.1,2.13,0.49,0.32,0.6,0.251,128
2021-05-15T00:00:00.000Z,0.1,2.8,0.6,0.35,1.04,0.532,141
2021-05-16T00:00:00.000Z,0.1,1.38,0.38,0.22,0.52,0.245,151
2021-05-17T00:00:00.000Z,0,1.38,0.3,0.2,0.56,0.306,136
2021-05-18T00:00:00.000Z,0.1,7.47,0.35,0.22,0.5,0.697,113
2021-05-19T00:00:00.000Z,0.05,2.9,0.35,0.2,0.6,0.333,147
2021-05-20T00:00:00.000Z,0.17,2.04,0.55,0.4,0.7,0.246,153
2021-05-21T00:00:00.000Z,0.1,2.33,0.9,0.6,1.2,0.416,142
2021-05-22T00:00:00.000Z,0.1,3.3,0.47,0.28,0.67,0.41,120
2021-05-23T00:00:00.000Z,0.1,1.42,0.3,0.2,0.52,0.285,162
2021-05-24T00:00:00.000Z,0.2,2.63,0.93,0.68,1.4,0.448,147
2021-05-25T00:00:00.000Z,0.1,2.22,0.45,0.32,0.63,0.278,164
2021-05-26T00:00:00.000Z,0.2,1.98,0.6,0.45,0.85,0.296,159
2021-05-27T00:00:00.000Z,0.1,2.25,0.84,0.6,1.05,0.374,154
2021-05-28T00:00:00.000Z,0.32,2.88,1.5,1.14,1.9,0.498,155
2021-05-29T00:00:00.000Z,0.73,3.58,2.06,1.49,2.44,0.64,136
2021-05-30T00:00:00.000Z,0.65,2.27,1.44,1.15,1.7,0.351,172
2021-05-31T00:00:00.000Z,1.08,3.3,1.79,1.6,2.15,0.468,134
2021-06-01T00:00:00.000Z,1.17,4.5,1.92,1.6,2.27,0.495,171
2021-06-02T00:00:00.000Z,1.08,3.8,1.95,1.63,2.29,0.543,158
2021-06-03T00:00:00.000Z,0.73,3.35,1.8,1.55,2,0.399,144
2021-06-04T00:00:00.000Z,0.4,2.9,1.6,1.33,1.85,0.478,155
2021-06-05T00:00:00.000Z,0.1,2.33,0.77,0.47,1.27,0.508,155
2021-06-06T00:00:00.000Z,0.5,3.35,1.38,1,1.85,0.531,197
2021-06-07T00:00:00.000Z,0.65,4.65,2.88,2.4,3.28,0.683,318
2021-06-08T00:00:00.000Z,0.85,3.47,2.35,1.98,2.63,0.499,238
2021-06-09T00:00:00.000Z,1.65,5.88,3.57,2.4,4.65,1.192,262
2021-06-10T00:00:00.000Z,1.27,3.9,2.45,2.08,2.8,0.527,175
2021-06-11T00:00:00.000Z,1.63,4,2.65,2.38,3.08,0.462,178
2021-06-12T00:00:00.000Z,0.7,4.65,2.8,1.5,3.18,0.973,161
2021-06-13T00:00:00.000Z,1.05,2.97,1.91,1.67,2.17,0.389,162
2021-06-14T00:00:00.000Z,1.14,3.13,1.92,1.69,2.22,0.379,193
2021-06-15T00:00:00.000Z,1.12,3.2,1.95,1.64,2.2,0.404,200
2021-06-16T00:00:00.000Z,1.12,4.09,2.22,1.85,2.69,0.573,172
2021-06-17T00:00:00.000Z,2,6.07,3.13,2.72,3.38,0.508,239
2021-06-18T00:00:00.000Z,1.75,5.22,3.22,2.88,3.5,0.506,243
2021-06-19T00:00:00.000Z,2.1,5.45,3.42,2.83,3.8,0.624,278
2021-06-20T00:00:00.000Z,0.2,4.5,2.15,1,3.19,1.174,297
2021-06-21T00:00:00.000Z,0.4,2.4,1.14,0.97,1.42,0.347,272
2021-06-22T00:00:00.000Z,0.4,5.57,1.27,0.9,1.75,0.593,227
2021-06-23T00:00:00.000Z,0.17,2.6,1.14,0.8,1.51,0.469,288
2021-06-24T00:00:00.000Z,0.1,2.97,0.73,0.52,1.1,0.567,260
2021-06-25T00:00:00.000Z,0.1,7.95,1.05,0.4,1.38,0.672,294
2021-06-26T00:00:00.000Z,0.8,3.2,1.85,1.58,2.17,0.503,303
2021-06-27T00:00:00.000Z,1.52,5.13,2.29,2.08,2.54,0.395,303
2021-06-28T00:00:00.000Z,1.02,4.2,2.4,1.88,2.89,0.671,285
2021-06-29T00:00:00.000Z,0.1,2.4,0.93,0.6,1.45,0.551,311
2021-06-30T00:00:00.000Z,0,2.22,0.35,0.2,0.52,0.321,292
2021-07-01T00:00:00.000Z,0.1,4,0.77,0.44,1.1,0.445,260
2021-07-02T00:00:00.000Z,0.77,3.55,1.83,1.57,2.27,0.564,257
2021-07-03T00:00:00.000Z,0.95,3.97,2.24,1.67,2.7,0.66,330
2021-07-04T00:00:00.000Z,0.3,2.65,1.34,1.02,1.73,0.516,320
2021-07-05T00:00:00.000Z,0.2,1.52,0.7,0.56,0.85,0.223,258
2021-07-06T00:00:00.000Z,0.1,2.95,1.02,0.6,1.44,0.544,305
2021-07-07T00:00:00.000Z,0.1,2.54,0.8,0.5,1.2,0.512,265
2021-07-08T00:00:00.000Z,0,3,1.45,0.63,2.08,0.825,286
2021-07-09T00:00:00.000Z,0,4.57,0.6,0.2,1.27,0.716,325
2021-07-10T00:00:00.000Z,0.1,3.15,1.55,1.07,1.83,0.636,321
2021-07-11T00:00:00.000Z,0.05,2.15,1.09,0.43,1.33,0.486,354
2021-07-12T00:00:00.000Z,0.3,3.17,1.8,1.55,2.1,0.443,267
2021-07-13T00:00:00.000Z,0,1.95,0.34,0.2,0.52,0.262,234
2021-07-14T00:00:00.000Z,0.1,1.9,0.55,0.4,0.7,0.217,255
2021-07-15T00:00:00.000Z,0,1.4,0.2,0.1,0.3,0.168,309
2021-07-16T00:00:00.000Z,0,1.73,0.7,0.22,0.93,0.395,271
2021-07-17T00:00:00.000Z,0.8,4.5,2.63,1.79,3.14,0.824,320
2021-07-18T00:00:00.000Z,1.83,5.05,2.85,2.52,3.53,0.651,278
2021-07-19T00:00:00.000Z,1.52,4.03,2.75,2.42,3.1,0.466,244
2021-07-20T00:00:00.000Z,1.63,5.2,3.4,2.58,4.03,0.843,268
2021-07-21T00:00:00.000Z,3.1,5.88,4.28,3.88,4.68,0.555,292
2021-07-22T00:00:00.000Z,3.1,5.2,4.07,3.75,4.47,0.462,247
2021-07-23T00:00:00.000Z,2.95,5.95,4.03,3.65,4.3,0.483,294
2021-07-24T00:00:00.000Z,2.47,5.25,3.34,3.07,4.01,0.637,288
2021-07-25T00:00:00.000Z,0.1,4.88,2.25,1.58,3.67,1.176,321
2021-07-26T00:00:00.000Z,0.75,3.88,1.58,1.29,2.04,0.564,320
2021-07-27T00:00:00.000Z,0.68,3.38,1.88,1.3,2.33,0.594,336
2021-07-28T00:00:00.000Z,0.4,3.6,1.48,1.02,2.02,0.701,355
2021-07-29T00:00:00.000Z,0.93,7.35,2.25,1.77,2.47,0.657,295
2021-07-30T00:00:00.000Z,0.9,3.97,2.52,2.25,2.95,0.507,239
2021-07-31T00:00:00.000Z,0.9,2.85,1.63,1.4,1.83,0.34,259
2021-08-01T00:00:00.000Z,0.5,12.15,1.38,1.03,1.83,2.811,255
2021-08-02T00:00:00.000Z,0.63,5.57,1.66,1.38,2.04,0.675,244
2021-08-03T00:00:00.000Z,0.56,3.15,1.12,0.93,1.38,0.345,258
2021-08-04T00:00:00.000Z,0.47,2.38,1.17,0.95,1.38,0.334,221
2021-08-05T00:00:00.000Z,0.1,6.22,0.7,0.5,1.2,0.586,259
2021-08-06T00:00:00.000Z,0.43,2.85,0.95,0.8,1.12,0.29,321
2021-08-07T00:00:00.000Z,0.1,1.95,0.8,0.5,1.05,0.384,320
2021-08-08T00:00:00.000Z,0.13,2.08,0.77,0.6,0.93,0.289,291
2021-08-09T00:00:00.000Z,0.4,2.1,1.02,0.88,1.27,0.297,228
2021-08-10T00:00:00.000Z,0.8,3.55,1.92,1.65,2.19,0.399,297
2021-08-11T00:00:00.000Z,1.45,5.55,2.27,2.02,3.14,0.71,240
2021-08-12T00:00:00.000Z,1.52,5.28,3.33,2.85,3.72,0.671,295
2021-08-13T00:00:00.000Z,1.25,4.95,2.4,2.1,2.7,0.47,531
2021-08-14T00:00:00.000Z,1.98,9.15,3,2.76,3.4,0.553,441
2021-08-15T00:00:00.000Z,2.8,5.22,3.57,3.35,3.78,0.346,466
2021-08-16T00:00:00.000Z,0.28,4.22,1.55,0.88,2.22,0.832,515
2021-08-17T00:00:00.000Z,0.95,4.97,3.58,3.19,3.88,0.764,545
2021-08-18T00:00:00.000Z,0.6,4.32,2.95,1.38,3.53,1.099,454
2021-08-19T00:00:00.000Z,0.38,2.75,1.42,1.08,1.8,0.456,544
2021-08-20T00:00:00.000Z,1.1,4.88,2.47,2.15,2.78,0.468,513
2021-08-21T00:00:00.000Z,1.7,4.13,3,2.72,3.3,0.407,551
2021-08-22T00:00:00.000Z,0.45,2.92,1.67,1.38,1.98,0.454,515
2021-08-23T00:00:00.000Z,0.2,1.58,0.9,0.7,1.05,0.242,551
2021-08-24T00:00:00.000Z,0.68,3.38,1.63,1.35,1.9,0.397,518
2021-08-25T00:00:00.000Z,1.2,3.7,2.04,1.8,2.4,0.445,528
2021-08-26T00:00:00.000Z,0.6,4,2.08,1.38,2.5,0.719,385
2021-08-27T00:00:00.000Z,0.68,3,1.48,1.25,1.75,0.384,418
2021-08-28T00:00:00.000Z,0.6,3.45,1.63,1.45,1.83,0.331,372
2021-08-29T00:00:00.000Z,0.4,2.83,1.14,0.95,1.45,0.405,399
2021-08-30T00:00:00.000Z,0.32,18.89,1.05,0.82,1.29,0.88,521
2021-08-31T00:00:00.000Z,0.7,5.13,1.73,1.42,2.6,0.75,537
2021-09-01T00:00:00.000Z,1.14,4.15,2.2,1.88,2.5,0.449,523
2021-09-02T00:00:00.000Z,1.63,4.82,2.52,2.29,2.8,0.447,527
2021-09-03T00:00:00.000Z,1.9,8.65,2.9,2.52,3.35,0.574,545
2021-09-04T00:00:00.000Z,1.83,12.45,2.63,2.42,3,0.744,546
2021-09-05T00:00:00.000Z,1.67,5.9,2.62,2.33,3.05,0.563,464
2021-09-06T00:00:00.000Z,1.67,3.85,2.5,2.27,2.85,0.427,473
2021-09-07T00:00:00.000Z,1.98,4.78,2.92,2.7,3.25,0.445,452
2021-09-08T00:00:00.000Z,2.22,5.15,3.1,2.85,3.55,0.555,572
2021-09-09T00:00:00.000Z,2,6.5,2.8,2.63,3,0.375,498
2021-09-10T00:00:00.000Z,1.92,7.8,3.42,3,3.88,0.652,571
2021-09-11T00:00:00.000Z,0.8,6.43,2.47,1.8,2.9,0.768,570
2021-09-12T00:00:00.000Z,0.9,3.78,2.47,1.88,2.83,0.634,571
2021-09-13T00:00:00.000Z,1.75,5.78,2.89,2.6,3.5,0.745,574
2021-09-14T00:00:00.000Z,1.77,6.8,2.75,2.5,3,0.421,575
2021-09-15T00:00:00.000Z,2,5.2,3.05,2.72,3.42,0.538,571
2021-09-16T00:00:00.000Z,0.35,4.59,2.04,1.1,2.58,0.932,561
2021-09-17T00:00:00.000Z,1.08,4.59,2.29,1.9,3.12,0.784,568
2021-09-18T00:00:00.000Z,1.3,6.65,2.4,2.04,3.1,0.729,569
2021-09-19T00:00:00.000Z,0,13.65,0.34,0.2,2.27,1.324,570
2021-09-20T00:00:00.000Z,0,2.45,1.1,0.4,1.6,0.642,563
2021-09-21T00:00:00.000Z,1.25,4.93,2.69,2.1,3.49,0.83,568
2021-09-22T00:00:00.000Z,1.52,5.55,3.65,3.1,4.19,0.782,568
2021-09-23T00:00:00.000Z,1.6,5.6,3.13,2.75,3.7,0.655,575
2021-09-24T00:00:00.000Z,1.42,4.38,2.63,2.29,2.9,0.431,572
2021-09-25T00:00:00.000Z,1.25,6.43,2.33,2.04,2.78,0.627,570
2021-09-26T00:00:00.000Z,1.08,4.13,2.6,2.29,2.88,0.489,565
2021-09-27T00:00:00.000Z,1.75,4.15,2.9,2.58,3.22,0.453,537
2021-09-28T00:00:00.000Z,0.15,4.22,1.08,0.6,1.5,0.65,564
2021-09-29T00:00:00.000Z,0.1,3.05,0.73,0.4,1.3,0.742,554
2021-09-30T00:00:00.000Z,0.08,1.95,0.6,0.4,0.88,0.369,557
2021-10-01T00:00:00.000Z,0.55,3.72,1.58,1.3,1.92,0.48,554
